marca,modelo,precio,anno,kilometros,combustible,transmision,potencia,fuente,carroceria
TOYOTA,COROLLA,19990.0,2022.0,86390.0,Híbrido,Automatico,12212.0,coches.net,berlina
AUDI,A3,26990.0,2023.0,76290.0,Diésel,Automatico,15012.0,coches.net,berlina
TOYOTA,YARIS,7490.0,2009.0,73000.0,Gasolina,Manual,10112.0,coches.net,berlina
RENAULT,MÉGANE,17890.0,2023.0,48669.0,Diésel,Manual,11512.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,19890.0,2018.0,85457.0,Diésel,Automatico,13612.0,coches.net,berlina
TOYOTA,LAND CRUISER,34990.0,2020.0,141220.0,Diésel,Manual,20412.0,coches.net,utilitario
LAND-ROVER,RANGE ROVER EVOQUE,24990.0,2022.0,93000.0,Híbrido enchufable,Automatico,30912.0,coches.net,utilitario
MERCEDES-BENZ,EQB,32990.0,2022.0,44000.0,Eléctrico,Automatico,29212.0,coches.net,utilitario
TOYOTA,AYGO X CROSS,12990.0,2023.0,74000.0,Gasolina,Manual,7212.0,coches.net,utilitario
AUDI,E-TRON GT,68990.0,2023.0,55000.0,Eléctrico,Automatico,53012.0,coches.net,berlina
PEUGEOT,508,15490.0,2017.0,99909.0,Diésel,Automatico,18012.0,coches.net,berlina
BMW,X4,42990.0,2021.0,100763.0,Híbrido,Automatico,19012.0,coches.net,utilitario
TOYOTA,C-HR,21490.0,2019.0,87643.0,Híbrido,Automatico,12212.0,coches.net,berlina
MERCEDES-BENZ,CLA,31990.0,2022.0,61129.0,Diésel,Automatico,15012.0,coches.net,berlina
BMW,SERIE 2,29990.0,2022.0,29307.0,Diésel,Automatico,15012.0,coches.net,berlina
OPEL,CORSA,11190.0,2023.0,65269.0,Gasolina,Manual,10012.0,coches.net,berlina
OPEL,CORSA,11190.0,2023.0,65269.0,Gasolina,Manual,10012.0,coches.net,berlina
SEAT,LEÓN,22099.0,2025.0,7628.0,Gasolina,Manual,11612.0,coches.net,berlina
BMW,SERIE 1,19790.0,2023.0,81234.0,Diésel,Manual,11612.0,coches.net,berlina
CITROEN,C3,14790.0,2024.0,7399.0,Diésel,Manual,10212.0,coches.net,berlina
PEUGEOT,308,12499.0,2020.0,40764.0,Gasolina,Automatico,13012.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,32990.0,2025.0,15311.0,Diésel,Automatico,11612.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,34890.0,2025.0,22290.0,Diésel,Manual,11612.0,coches.net,berlina
FORD,FOCUS,14300.0,2019.0,76486.0,Gasolina,Manual,12512.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,28990.0,2022.0,66086.0,Diésel,Automatico,15012.0,coches.net,berlina
CITROEN,C4 PICASSO,6490.0,2013.0,170000.0,Diésel,Manual,11512.0,coches.net,utilitario
SEAT,IBIZA,17140.0,2025.0,21323.0,Gasolina,Manual,11512.0,coches.net,berlina
OPEL,ZAFIRA,7590.0,2013.0,131274.0,Diésel,Manual,11012.0,coches.net,utilitario
BMW,SERIE 3,16890.0,2018.0,204700.0,Diésel,Automatico,19012.0,coches.net,berlina
TOYOTA,COROLLA,16490.0,2021.0,103809.0,Híbrido,Automatico,12212.0,coches.net,berlina
OPEL,CORSA,12990.0,2022.0,39000.0,Gasolina,Manual,10012.0,coches.net,berlina
SKODA,FABIA,14200.0,2023.0,39461.0,Gasolina,Manual,8012.0,coches.net,berlina
MERCEDES-BENZ,GLB,37990.0,2021.0,109000.0,Diésel,Automatico,15012.0,coches.net,utilitario
KIA,CEED,21900.0,2024.0,14514.0,Gasolina,Manual,10012.0,coches.net,berlina
KIA,SPORTAGE,39200.0,2023.0,66.0,Híbrido,Automatico,13612.0,coches.net,utilitario
AUDI,A3,32999.0,2023.0,55000.0,Diésel,Automatico,15012.0,coches.net,berlina
FORD,FIESTA,11199.0,2019.0,95533.0,Gasolina,Manual,14012.0,coches.net,berlina
RENAULT,CLIO,5490.0,2007.0,164874.0,Diésel,Manual,8512.0,coches.net,berlina
HYUNDAI,I20,15990.0,2022.0,43057.0,Híbrido,Manual,10012.0,coches.net,berlina
KIA,NIRO,22900.0,2023.0,41679.0,Híbrido,Automatico,14112.0,coches.net,berlina
AUDI,Q3,26699.0,2023.0,65694.0,Diésel,Automatico,15012.0,coches.net,utilitario
VOLKSWAGEN,PASSAT,26700.0,2022.0,63553.0,Diésel,Automatico,15012.0,coches.net,berlina
BMW,X6,52900.0,2021.0,125000.0,Híbrido,Automatico,34012.0,coches.net,utilitario
VOLKSWAGEN,POLO,10900.0,2019.0,100776.0,Gasolina,Manual,8012.0,coches.net,berlina
VOLKSWAGEN,GOLF,11900.0,2014.0,246000.0,Diésel,Manual,18412.0,coches.net,berlina
BMW,X5,69900.0,2023.0,35000.0,Híbrido,Automatico,34012.0,coches.net,utilitario
VOLKSWAGEN,TIGUAN,33990.0,2020.0,77397.0,Diésel,Automatico,24012.0,coches.net,utilitario
FIAT,500X,17990.0,2022.0,73500.0,Gasolina,Automatico,15012.0,coches.net,utilitario
VOLKSWAGEN,T-CROSS,16999.0,2022.0,136999.0,Gasolina,Automatico,11012.0,coches.net,utilitario
LAND-ROVER,FREELANDER,9499.0,2011.0,244000.0,Diésel,Manual,15012.0,coches.net,utilitario
VOLVO,XC60,31990.0,2021.0,82880.0,Híbrido,Automatico,19712.0,coches.net,utilitario
HYUNDAI,SANTA FE,6690.0,2006.0,199000.0,Diésel,Manual,12512.0,coches.net,utilitario
JEEP,RENEGADE,12490.0,2019.0,97329.0,Gasolina,Manual,12012.0,coches.net,utilitario
AUDI,A3,18990.0,2021.0,82000.0,Gasolina,Manual,11012.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,17490.0,2015.0,137211.0,Diésel,Automatico,13612.0,coches.net,berlina
KIA,SPORTAGE,22990.0,2022.0,30551.0,Gasolina,Manual,15012.0,coches.net,utilitario
OPEL,CROSSLAND X,10999.0,2019.0,102185.0,Gasolina,Manual,13012.0,coches.net,utilitario
HYUNDAI,KONA,12799.0,2019.0,120259.0,Gasolina,Manual,12012.0,coches.net,utilitario
FIAT,500X,11490.0,2019.0,107157.0,Gasolina,Manual,12012.0,coches.net,utilitario
MERCEDES-BENZ,CLA,31299.0,2022.0,54340.0,Diésel,Automatico,15012.0,coches.net,berlina
TOYOTA,YARIS,19790.0,2022.0,53973.0,Híbrido,Automatico,11612.0,coches.net,berlina
TOYOTA,COROLLA,19900.0,2022.0,73000.0,Híbrido,Automatico,12212.0,coches.net,berlina
HYUNDAI,IONIQ,12500.0,2019.0,160704.0,Híbrido,Automatico,14112.0,coches.net,berlina
VOLKSWAGEN,GOLF,12450.0,2019.0,99600.0,Eléctrico,Automatico,13612.0,coches.net,berlina
LAND-ROVER,RANGE ROVER EVOQUE,30990.0,2021.0,99000.0,Híbrido,Automatico,15012.0,coches.net,utilitario
AUDI,Q3,30990.0,2022.0,136738.0,Diésel,Automatico,15012.0,coches.net,utilitario
VOLVO,XC60,40500.0,2023.0,24087.0,Híbrido,Automatico,19712.0,coches.net,utilitario
VOLVO,XC60,44900.0,2023.0,31366.0,Híbrido,Automatico,19712.0,coches.net,utilitario
SMART,FORFOUR,9900.0,2019.0,53700.0,Eléctrico,Automatico,8212.0,coches.net,berlina
CITROEN,C-ELYSÉE,7990.0,2017.0,40887.0,Gasolina,Manual,8212.0,coches.net,berlina
AUDI,A1,22050.0,2025.0,14370.0,Gasolina,Manual,9512.0,coches.net,berlina
CITROEN,C3,13500.0,2023.0,54073.0,Gasolina,Manual,8312.0,coches.net,berlina
CITROEN,C3,12200.0,2022.0,64715.0,Gasolina,Manual,8312.0,coches.net,berlina
CITROEN,C3,11500.0,2022.0,77000.0,Gasolina,Manual,8312.0,coches.net,berlina
MINI,MINI,21990.0,2023.0,74095.0,Gasolina,Automatico,13612.0,coches.net,berlina
FORD,FOCUS,21840.0,2023.0,26122.0,Híbrido,Manual,15512.0,coches.net,berlina
NISSAN,JUKE,26790.0,2024.0,10603.0,Híbrido,Automatico,14312.0,coches.net,utilitario
FORD,KUGA,14500.0,2017.0,136555.0,Diésel,Automatico,15012.0,coches.net,utilitario
NISSAN,JUKE,24290.0,2023.0,27074.0,Híbrido,Automatico,14312.0,coches.net,utilitario
BMW,SERIE 1,13999.0,2018.0,153216.0,Diésel,Automatico,11612.0,coches.net,berlina
HYUNDAI,BAYON,14490.0,2023.0,58000.0,Gasolina,Manual,8412.0,coches.net,utilitario
MINI,MINI,14999.0,2014.0,137519.0,Gasolina,Automatico,19212.0,coches.net,berlina
TOYOTA,COROLLA,16990.0,2021.0,59990.0,Híbrido,Automatico,12212.0,coches.net,berlina
SEAT,ARONA,17500.0,2023.0,47000.0,Gasolina,Manual,11012.0,coches.net,utilitario
SKODA,OCTAVIA,16999.0,2021.0,108000.0,Híbrido,Automatico,11012.0,coches.net,berlina
FIAT,500,12500.0,2022.0,28200.0,Híbrido,Manual,7012.0,coches.net,berlina
KIA,SPORTAGE,37990.0,2024.0,27000.0,Híbrido enchufable,Automatico,26512.0,coches.net,utilitario
PEUGEOT,5008,24450.0,2024.0,41782.0,Gasolina,Manual,13012.0,coches.net,utilitario
LAND-ROVER,RANGE ROVER EVOQUE,16990.0,2014.0,119000.0,Diésel,Manual,15012.0,coches.net,utilitario
VOLVO,XC60,31900.0,2021.0,113747.0,Híbrido,Automatico,19712.0,coches.net,utilitario
MERCEDES-BENZ,CLASE GLA,20299.0,2019.0,96247.0,Diésel,Automatico,13612.0,coches.net,utilitario
AUDI,Q3,22399.0,2020.0,145437.0,Híbrido,Automatico,15012.0,coches.net,utilitario
PEUGEOT,5008,18790.0,2022.0,85821.0,Gasolina,Automatico,13012.0,coches.net,utilitario
PEUGEOT,308,8450.0,2016.0,112000.0,Gasolina,Manual,13012.0,coches.net,berlina
RENAULT,CLIO,12490.0,2021.0,73000.0,Diésel,Manual,8512.0,coches.net,berlina
FORD,FOCUS,3950.0,2010.0,285866.0,Diésel,Manual,9012.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,16990.0,2020.0,196280.0,Diésel,Manual,11612.0,coches.net,berlina
TOYOTA,AYGO,10599.0,2018.0,30071.0,Gasolina,Manual,7212.0,coches.net,berlina
CUPRA,FORMENTOR,24900.0,2022.0,84478.0,Diésel,Manual,15012.0,coches.net,utilitario
CUPRA,FORMENTOR,23990.0,2022.0,64000.0,Diésel,Manual,15012.0,coches.net,utilitario
VOLKSWAGEN,T-ROC,20900.0,2022.0,158000.0,Diésel,Automatico,15012.0,coches.net,utilitario
VOLKSWAGEN,GOLF,21890.0,2023.0,99077.0,Diésel,Automatico,11512.0,coches.net,berlina
CITROEN,C4 PICASSO,10900.0,2018.0,143124.0,Gasolina,Manual,13012.0,coches.net,utilitario
TOYOTA,YARIS,21900.0,2023.0,32445.0,Híbrido,Automatico,11612.0,coches.net,berlina
PEUGEOT,RIFTER,17490.0,2021.0,83570.0,Diésel,Manual,10012.0,coches.net,utilitario
VOLKSWAGEN,T-ROC,16990.0,2020.0,144085.0,Diésel,Manual,11512.0,coches.net,utilitario
KIA,STONIC,12990.0,2021.0,120490.0,Híbrido,Manual,10012.0,coches.net,utilitario
TOYOTA,C-HR,17490.0,2019.0,139726.0,Híbrido,Automatico,12212.0,coches.net,berlina
OPEL,ASTRA,25500.0,2025.0,10.0,Híbrido,Automatico,13612.0,coches.net,berlina
TOYOTA,C-HR,18799.0,2019.0,58584.0,Híbrido,Automatico,12212.0,coches.net,berlina
VOLVO,XC60,46500.0,2024.0,145.0,Híbrido,Automatico,19712.0,coches.net,utilitario
VOLVO,XC60,43900.0,2024.0,31682.0,Híbrido,Automatico,19712.0,coches.net,utilitario
AUDI,A4,13100.0,2017.0,228000.0,Diésel,Automatico,19012.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,18989.0,2019.0,139000.0,Diésel,Automatico,11612.0,coches.net,berlina
FORD,FIESTA,8890.0,2018.0,127329.0,Gasolina,Manual,10012.0,coches.net,berlina
PEUGEOT,308,7499.0,2013.0,143000.0,Diésel,Manual,11212.0,coches.net,berlina
NISSAN,QASHQAI,31490.0,2023.0,15150.0,Híbrido,Automatico,19012.0,coches.net,utilitario
FORD,KUGA,22900.0,2023.0,89000.0,Diésel,Automatico,12012.0,coches.net,utilitario
SEAT,IBIZA,9000.0,2018.0,135000.0,Gasolina,Manual,7512.0,coches.net,berlina
TOYOTA,YARIS,23500.0,2025.0,5882.0,Híbrido,Automatico,11612.0,coches.net,berlina
TOYOTA,AURIS,14690.0,2018.0,112973.0,Híbrido,Automatico,13612.0,coches.net,berlina
VOLKSWAGEN,T-CROSS,19750.0,2022.0,57000.0,Gasolina,Automatico,11012.0,coches.net,utilitario
MAZDA,CX-5,16500.0,2018.0,189716.0,Diésel,Manual,15012.0,coches.net,utilitario
SEAT,IBIZA,6500.0,2009.0,115000.0,Diésel,Manual,9012.0,coches.net,berlina
TOYOTA,AYGO,13750.0,2021.0,63654.0,Gasolina,Manual,7212.0,coches.net,berlina
RENAULT,KADJAR,20990.0,2022.0,47392.0,Gasolina,Automatico,14012.0,coches.net,berlina
KIA,SPORTAGE,26015.0,2022.0,80498.0,Híbrido,Automatico,23012.0,coches.net,utilitario
VOLVO,XC60,29990.0,2022.0,134927.0,Híbrido enchufable,Automatico,35012.0,coches.net,utilitario
FORD,ECOSPORT,10299.0,2019.0,129688.0,Gasolina,Manual,12512.0,coches.net,utilitario
DACIA,SANDERO,9200.0,2020.0,71000.0,Gasolina,Manual,9012.0,coches.net,berlina
TOYOTA,C-HR,22990.0,2022.0,102509.0,Híbrido,Automatico,12212.0,coches.net,berlina
OPEL,CORSA,1930.0,2010.0,310493.0,Diésel,Manual,7512.0,coches.net,berlina
VOLKSWAGEN,POLO,13990.0,2022.0,90000.0,Gasolina,Manual,9512.0,coches.net,berlina
SEAT,LEÓN,4990.0,2010.0,197260.0,Diésel,Manual,10512.0,coches.net,berlina
HONDA,ACCORD,9999.0,2006.0,223000.0,Gasolina,Automatico,19012.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,34900.0,2025.0,19000.0,Diésel,Automatico,15012.0,coches.net,berlina
MG,ZS,14990.0,2025.0,8607.0,Gasolina,Manual,10612.0,coches.net,utilitario
NISSAN,QASHQAI,29990.0,2023.0,27914.0,Híbrido,Automatico,19012.0,coches.net,utilitario
CITROEN,C3 AIRCROSS,8199.0,2018.0,57436.0,Gasolina,Manual,11012.0,coches.net,utilitario
NISSAN,JUKE,21600.0,2025.0,12983.0,Gasolina,Manual,11412.0,coches.net,utilitario
TOYOTA,AYGO,9890.0,2017.0,96356.0,Gasolina,Manual,6912.0,coches.net,berlina
FIAT,TIPO,9890.0,2018.0,56000.0,Gasolina,Manual,9512.0,coches.net,berlina
OPEL,ASTRA,6790.0,2015.0,162439.0,Diésel,Manual,11012.0,coches.net,berlina
FORD,TOURNEO COURIER,12490.0,2016.0,73688.0,Diésel,Manual,9512.0,coches.net,utilitario
FIAT,500X,12299.0,2018.0,71701.0,Diésel,Manual,12012.0,coches.net,utilitario
NISSAN,JUKE,24500.0,2025.0,335.0,Gasolina,Manual,11412.0,coches.net,utilitario
BMW,X3,27900.0,2020.0,99900.0,Diésel,Automatico,15012.0,coches.net,utilitario
PEUGEOT,208,11900.0,2022.0,86100.0,Diésel,Manual,10012.0,coches.net,berlina
BMW,SERIE 1,26900.0,2023.0,99900.0,Diésel,Automatico,15012.0,coches.net,berlina
SEAT,ATECA,28990.0,2025.0,9999.0,Gasolina,Manual,11512.0,coches.net,utilitario
PEUGEOT,3008,20990.0,2023.0,84950.0,Diésel,Automatico,13012.0,coches.net,utilitario
MERCEDES-BENZ,CLASE GLC,31490.0,2020.0,104000.0,Híbrido enchufable,Automatico,32012.0,coches.net,utilitario
SEAT,LEÓN,19950.0,2021.0,53000.0,Híbrido enchufable,Automatico,20412.0,coches.net,berlina
PEUGEOT,2008,15375.0,2023.0,67542.0,Gasolina,Manual,10012.0,coches.net,utilitario
CHEVROLET,CAPTIVA,8990.0,2011.0,150000.0,Diésel,Automatico,18412.0,coches.net,utilitario
JEEP,COMPASS,17399.0,2020.0,90294.0,Diésel,Automatico,14012.0,coches.net,utilitario
JAGUAR,E-PACE,18799.0,2020.0,89625.0,Diésel,Automatico,15012.0,coches.net,utilitario
VOLKSWAGEN,T-ROC,20990.0,2022.0,43252.0,Gasolina,Manual,11012.0,coches.net,utilitario
OPEL,CORSA,15190.0,2025.0,12650.0,Gasolina,Manual,10012.0,coches.net,berlina
PEUGEOT,5008,22590.0,2022.0,40052.0,Diésel,Manual,13012.0,coches.net,utilitario
OPEL,CORSA,10900.0,2023.0,68000.0,Gasolina,Manual,10012.0,coches.net,berlina
BMW,SERIE 5,28490.0,2021.0,147815.0,Híbrido,Automatico,19012.0,coches.net,berlina
FIAT,500,12490.0,2022.0,74663.0,Híbrido,Manual,7012.0,coches.net,berlina
DACIA,SANDERO,14495.0,2023.0,37000.0,Gasolina,Manual,9112.0,coches.net,berlina
BMW,SERIE 3,92990.0,2024.0,6000.0,Gasolina,Automatico,51012.0,coches.net,berlina
VOLKSWAGEN,PASSAT,14990.0,2015.0,151729.0,Diésel,Manual,15012.0,coches.net,berlina
PEUGEOT,RIFTER,18490.0,2020.0,110483.0,Diésel,Automatico,13012.0,coches.net,utilitario
PEUGEOT,RIFTER,15990.0,2020.0,140941.0,Diésel,Manual,13012.0,coches.net,utilitario
KIA,XCEED,19490.0,2025.0,13543.0,Gasolina,Manual,10012.0,coches.net,utilitario
FIAT,TIPO,12290.0,2022.0,73350.0,Gasolina,Manual,10012.0,coches.net,berlina
MINI,MINI,23500.0,2020.0,50505.0,Gasolina,Automatico,13612.0,coches.net,berlina
AUDI,A5,33450.0,2019.0,72739.0,Diésel,Automatico,19012.0,coches.net,berlina
RENAULT,SCÉNIC,7990.0,2014.0,140634.0,Diésel,Manual,11012.0,coches.net,utilitario
AUDI,A3,26990.0,2021.0,99870.0,Híbrido,Automatico,15012.0,coches.net,berlina
BMW,SERIE 2,24799.0,2021.0,117684.0,Diésel,Automatico,15012.0,coches.net,berlina
SEAT,TOLEDO,8799.0,2015.0,139111.0,Diésel,Manual,10512.0,coches.net,berlina
HYUNDAI,TUCSON,30200.0,2024.0,56358.0,Híbrido,Automatico,21512.0,coches.net,utilitario
KIA,CEE'D,6890.0,2010.0,120595.0,Gasolina,Manual,9012.0,coches.net,berlina
VOLKSWAGEN,T-ROC,21400.0,2021.0,89900.0,Diésel,Manual,11512.0,coches.net,utilitario
SEAT,LEÓN,17850.0,2021.0,94000.0,Híbrido enchufable,Automatico,20412.0,coches.net,berlina
AUDI,A5,17999.0,2015.0,135136.0,Diésel,Automatico,15012.0,coches.net,berlina
CUPRA,FORMENTOR,23890.0,2023.0,59416.0,Gasolina,Automatico,15012.0,coches.net,utilitario
FORD,FOCUS,2790.0,2007.0,220000.0,Diésel,Manual,10912.0,coches.net,berlina
NISSAN,QASHQAI,22490.0,2022.0,67551.0,Híbrido,Manual,14012.0,coches.net,utilitario
RENAULT,CLIO,18600.0,2024.0,17928.0,Gasolina,Manual,9012.0,coches.net,berlina
PEUGEOT,E-208,13690.0,2022.0,104029.0,Eléctrico,Automatico,13612.0,coches.net,berlina
HYUNDAI,I10,9599.0,2018.0,111221.0,Gasolina,Automatico,8712.0,coches.net,berlina
HYUNDAI,I10,9799.0,2018.0,28960.0,Gasolina,Manual,6612.0,coches.net,berlina
HYUNDAI,I10,8999.0,2014.0,36806.0,Gasolina,Automatico,8712.0,coches.net,berlina
BMW,SERIE 3,24290.0,2021.0,113160.0,Híbrido enchufable,Automatico,29212.0,coches.net,berlina
BMW,SERIE 1,13750.0,2014.0,129000.0,Gasolina,Automatico,17012.0,coches.net,berlina
PEUGEOT,308,8990.0,2015.0,245981.0,Gasolina,Manual,20512.0,coches.net,berlina
CITROEN,BERLINGO,14599.0,2019.0,124446.0,Diésel,Manual,10212.0,coches.net,utilitario
HYUNDAI,TUCSON,27940.0,2022.0,18558.0,Híbrido,Automatico,15012.0,coches.net,utilitario
MAZDA,MAZDA3,27290.0,2024.0,14057.0,Híbrido,Automatico,12212.0,coches.net,berlina
AUDI,A3,18950.0,2016.0,148000.0,Diésel,Automatico,11012.0,coches.net,berlina
FORD,FOCUS,13490.0,2020.0,143127.0,Gasolina,Manual,12512.0,coches.net,berlina
RENAULT,MÉGANE,14690.0,2022.0,91202.0,Diésel,Manual,11512.0,coches.net,berlina
NISSAN,QASHQAI,15990.0,2015.0,48508.0,Diésel,Automatico,13012.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,23940.0,2022.0,129484.0,Gasolina,Automatico,13612.0,coches.net,berlina
HYUNDAI,I20,21850.0,2025.0,26730.0,Híbrido,Automatico,10012.0,coches.net,berlina
HYUNDAI,IONIQ,11990.0,2019.0,185209.0,Híbrido enchufable,Automatico,14112.0,coches.net,berlina
MINI,COUNTRYMAN,18990.0,2021.0,105507.0,Híbrido enchufable,Automatico,22012.0,coches.net,berlina
RENAULT,MÉGANE,17490.0,2023.0,47899.0,Gasolina,Automatico,14012.0,coches.net,berlina
RENAULT,CLIO,5500.0,2012.0,200000.0,Diésel,Manual,9012.0,coches.net,berlina
MINI,MINI,22099.0,2022.0,43243.0,Gasolina,Automatico,13612.0,coches.net,berlina
MINI,MINI,20900.0,2023.0,57377.0,Gasolina,Automatico,13612.0,coches.net,berlina
SEAT,LEÓN,19490.0,2023.0,96000.0,Diésel,Automatico,15012.0,coches.net,berlina
OPEL,CORSA,16490.0,2025.0,16494.0,Gasolina,Manual,10012.0,coches.net,berlina
FORD,MONDEO,18690.0,2021.0,77041.0,Híbrido,Automatico,18712.0,coches.net,berlina
SEAT,ATECA,13499.0,2016.0,125221.0,Diésel,Manual,11512.0,coches.net,utilitario
RENAULT,MÉGANE,2790.0,2006.0,219323.0,Diésel,Manual,8512.0,coches.net,berlina
AUDI,A1,13590.0,2018.0,53200.0,Gasolina,Automatico,9512.0,coches.net,berlina
FORD,KUGA,17890.0,2023.0,124787.0,Híbrido enchufable,Automatico,22512.0,coches.net,utilitario
FORD,KUGA,17990.0,2023.0,104437.0,Híbrido enchufable,Automatico,22512.0,coches.net,utilitario
VOLKSWAGEN,GOLF,29990.0,2019.0,84000.0,Gasolina,Automatico,24512.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,19500.0,2017.0,79000.0,Diésel,Automatico,13612.0,coches.net,berlina
CITROEN,C4 CACTUS,10990.0,2020.0,39000.0,Gasolina,Manual,11012.0,coches.net,berlina
OPEL,CORSA,14190.0,2024.0,17599.0,Gasolina,Manual,10012.0,coches.net,berlina
TOYOTA,COROLLA,16690.0,2021.0,131666.0,Híbrido,Automatico,12212.0,coches.net,berlina
OPEL,CORSA,14190.0,2024.0,17599.0,Gasolina,Manual,10012.0,coches.net,berlina
FORD,FOCUS,30900.0,2016.0,101518.0,Gasolina,Manual,35012.0,coches.net,berlina
BMW,SERIE 1,20490.0,2020.0,76831.0,Diésel,Manual,15012.0,coches.net,berlina
MINI,MINI,7990.0,2010.0,98000.0,Gasolina,Manual,9812.0,coches.net,berlina
TOYOTA,YARIS,23490.0,2025.0,5990.0,Híbrido,Automatico,11612.0,coches.net,berlina
MERCEDES-BENZ,CLASE CLA,23299.0,2017.0,128733.0,Diésel,Automatico,17712.0,coches.net,berlina
PEUGEOT,3008,14900.0,2019.0,111827.0,Gasolina,Manual,13012.0,coches.net,utilitario
KIA,PICANTO,8799.0,2018.0,38184.0,Gasolina,Manual,6712.0,coches.net,berlina
MINI,COUNTRYMAN,12990.0,2015.0,112197.0,Diésel,Manual,11212.0,coches.net,berlina
VOLVO,S60,14990.0,2015.0,254000.0,Diésel,Automatico,18112.0,coches.net,berlina
LAND-ROVER,RANGE ROVER EVOQUE,27690.0,2021.0,30993.0,Híbrido,Automatico,16312.0,coches.net,utilitario
LAND-ROVER,RANGE ROVER EVOQUE,21890.0,2020.0,104644.0,Híbrido,Automatico,15012.0,coches.net,utilitario
BMW,SERIE 1,22790.0,2020.0,57825.0,Diésel,Automatico,15012.0,coches.net,berlina
CITROEN,SPACETOURER,25990.0,2019.0,130670.0,Diésel,Manual,15012.0,coches.net,utilitario
OPEL,CROSSLAND X,9990.0,2019.0,127000.0,Gasolina,Automatico,11012.0,coches.net,utilitario
SEAT,ARONA,17990.0,2023.0,26247.0,Gasolina,Manual,11012.0,coches.net,utilitario
FORD,KUGA,19490.0,2023.0,66250.0,Gasolina,Manual,15012.0,coches.net,utilitario
BMW,SERIE 2 ACTIVE TOURER,20900.0,2021.0,56000.0,Híbrido enchufable,Automatico,22012.0,coches.net,utilitario
PEUGEOT,2008,12990.0,2021.0,90095.0,Diésel,Manual,11012.0,coches.net,utilitario
PEUGEOT,5008,16490.0,2021.0,133706.0,Diésel,Manual,13012.0,coches.net,utilitario
BMW,SERIE 1,6990.0,2008.0,200000.0,Diésel,Manual,14312.0,coches.net,berlina
DS,DS 4,17900.0,2022.0,71000.0,Diésel,Automatico,13012.0,coches.net,berlina
SEAT,IBIZA,22200.0,2026.0,50.0,Gasolina,Manual,11512.0,coches.net,berlina
SEAT,ALHAMBRA,18890.0,2022.0,149741.0,Gasolina,Automatico,15012.0,coches.net,utilitario
TOYOTA,C-HR,20990.0,2022.0,98279.0,Híbrido,Automatico,12212.0,coches.net,berlina
AUDI,Q2,17990.0,2016.0,115906.0,Gasolina,Manual,15012.0,coches.net,utilitario
FIAT,600,22990.0,2024.0,8063.0,Híbrido,Automatico,10012.0,coches.net,utilitario
OPEL,MOKKA,16900.0,2024.0,23000.0,Gasolina,Manual,13612.0,coches.net,utilitario
TOYOTA,C-HR,32790.0,2024.0,12500.0,Híbrido,Automatico,14012.0,coches.net,utilitario
PEUGEOT,2008,15940.0,2021.0,33768.0,Gasolina,Automatico,13012.0,coches.net,utilitario
SEAT,ATECA,17890.0,2022.0,73405.0,Gasolina,Manual,11012.0,coches.net,utilitario
SEAT,ATECA,19950.0,2022.0,72283.0,Gasolina,Manual,15012.0,coches.net,utilitario
BMW,SERIE 2,18900.0,2021.0,109367.0,Diésel,Automatico,11612.0,coches.net,berlina
AUDI,A1,24199.0,2022.0,38823.0,Gasolina,Automatico,11012.0,coches.net,berlina
PEUGEOT,108,7699.0,2019.0,109253.0,Gasolina,Manual,7212.0,coches.net,berlina
AUDI,Q7,22990.0,2015.0,219056.0,Diésel,Automatico,27212.0,coches.net,utilitario
VOLKSWAGEN,GOLF,13990.0,2014.0,168000.0,Diésel,Automatico,15012.0,coches.net,berlina
PEUGEOT,3008,13199.0,2019.0,86230.0,Diésel,Manual,13012.0,coches.net,utilitario
VOLKSWAGEN,MULTIVAN,48650.0,2024.0,23923.0,Diésel,Automatico,15012.0,coches.net,utilitario
SEAT,LEÓN,12990.0,2022.0,142539.0,Diésel,Manual,11512.0,coches.net,berlina
KIA,SPORTAGE,15990.0,2018.0,75800.0,Diésel,Manual,11512.0,coches.net,utilitario
NISSAN,PULSAR,7999.0,2014.0,146080.0,Diésel,Manual,11012.0,coches.net,berlina
PEUGEOT,2008,12890.0,2020.0,40000.0,Gasolina,Manual,10012.0,coches.net,utilitario
FORD,FOCUS,15490.0,2022.0,79152.0,Híbrido,Manual,15512.0,coches.net,berlina
FORD,FOCUS,18490.0,2023.0,75834.0,Híbrido,Automatico,12512.0,coches.net,berlina
PEUGEOT,208,7399.0,2017.0,106709.0,Gasolina,Manual,8212.0,coches.net,berlina
NISSAN,QASHQAI,33500.0,2024.0,9758.0,Híbrido,Automatico,19012.0,coches.net,utilitario
HYUNDAI,I20,14900.0,2024.0,83882.0,Gasolina,Manual,10012.0,coches.net,berlina
VOLKSWAGEN,GOLF,25490.0,2024.0,30604.0,Diésel,Manual,11512.0,coches.net,berlina
